LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SalePrice,LogSalePrice,total_sf,total_bathrooms,total_porch_sf,house_age,remod_age,has_remodelled,qual_x_sf,overall_score,has_garage,has_basement,MSSubClass_145,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_No,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,neighbourhood_tier_Low,neighbourhood_tier_Mid
70.0,8120.0,4,4,3,4,7,1970,1970,0.0,3,4,3,3,1,5,191.0,1,673.0,864,5,1,864.0,0,864.0,0.0,1,0,3.0,3,5,8,0.0,0,7.598399329323964,1,2.0,463.0,3,3,2,0.0,0.0,124500,11.7320609948869,1728.0,1.0,0.0,39,39,0,3456.0,28,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60.0,8172.0,4,4,3,4,6,1954,1972,0.0,3,3,3,3,1,1,0.0,1,941.0,941,5,1,997.0,473,1470.0,0.0,2,0,4.0,3,7,8,0.0,0,7.580189417944541,1,1.0,548.0,3,3,2,0.0,0.0,135000,11.813030057420567,2411.0,2.0,0.0,54,36,1,5880.0,24,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
86.0,13286.0,3,4,3,9,5,2007,2008,5.831882477283517,5,3,5,3,1,6,1234.0,1,464.0,1698,5,1,1698.0,0,1698.0,1.0,2,0,3.0,5,8,8,1.0,4,7.60489448081162,3,3.0,768.0,3,3,2,5.793013608384144,4.174387269895637,320000,12.676076274775909,3396.0,3.0,4.174387269895637,2,1,1,15282.0,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
60.0,6960.0,4,4,3,4,6,1970,1970,0.0,3,3,3,3,1,5,375.0,4,250.0,864,3,1,864.0,0,864.0,0.0,1,0,3.0,4,5,8,0.0,0,7.595889917718538,1,2.0,660.0,3,3,2,4.574710978503383,0.0,120500,11.699405031912846,1728.0,1.0,0.0,39,39,0,3456.0,24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
74.0,17683.25,3,4,3,6,9,1988,2007,5.564520407322694,4,4,4,3,1,6,808.0,1,72.0,880,5,1,1680.0,0,1680.0,1.0,2,0,3.0,4,5,8,1.0,4,7.5953872788539725,3,2.0,540.0,3,3,2,5.680172609017068,3.8066624897703196,222000,12.310432660854415,2560.0,3.0,3.8066624897703196,21,2,1,10080.0,54,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
64.0,7314.0,4,4,3,7,5,2007,2007,4.418840607796598,4,3,4,3,3,6,724.0,1,508.0,1232,5,1,1232.0,0,1232.0,1.0,2,0,2.0,4,6,8,0.0,0,7.60489448081162,2,2.0,632.0,3,3,2,4.890349128221754,0.0,194500,12.178187442040638,2464.0,3.0,0.0,2,2,0,8624.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85.0,11475.0,4,4,3,5,5,1958,1958,4.564348191467836,3,3,3,3,1,1,0.0,1,1584.0,1584,3,1,1776.0,0,1776.0,1.0,2,0,4.0,3,9,8,0.0,0,7.585281078639126,1,3.0,888.0,3,3,2,0.0,3.258096538021482,110000,11.608235644774552,3360.0,3.0,3.258096538021482,51,51,0,8880.0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52.0,6240.0,4,4,3,4,5,1925,1950,0.0,3,3,3,3,1,4,152.0,1,628.0,780,3,1,848.0,0,1208.0,0.0,1,0,2.0,3,5,8,0.0,0,7.5822291942764615,1,2.0,539.0,3,3,2,0.0,3.1780538303479458,103000,11.542484267211773,1988.0,1.0,3.1780538303479458,84,59,1,4832.0,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
39.0,5389.0,3,4,3,8,5,1995,1996,0.0,4,3,4,3,1,6,1180.0,1,415.0,1595,5,1,1616.0,0,1616.0,1.0,2,0,2.0,4,5,8,1.0,3,7.59890045687141,2,2.0,608.0,3,3,2,5.472270673671475,5.030437921392435,236500,12.373703486914124,3211.0,3.0,5.030437921392435,15,14,1,12928.0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
73.0,9590.0,3,4,3,7,5,2003,2003,6.017071375821756,4,3,5,3,3,6,786.0,1,82.0,868,5,1,1146.0,0,1146.0,1.0,2,0,3.0,4,6,8,1.0,4,7.602900462204755,3,2.0,438.0,3,3,2,5.081404364984463,3.1354942159291497,187500,12.141534124392605,2014.0,3.0,3.1354942159291497,4,4,0,8022.0,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
75.0,11404.0,3,4,3,7,5,1998,1999,5.313205979041787,4,3,4,3,3,5,252.0,1,901.0,1153,5,1,1153.0,878,2031.0,0.0,2,1,3.0,4,8,8,1.0,3,7.6004023345004,3,2.0,541.0,3,3,2,5.262690188904886,4.442651256490317,222500,12.312682380588432,3184.0,2.5,4.442651256490317,10,9,1,14217.0,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80.0,10000.0,4,4,3,5,6,1961,1983,0.0,3,3,3,3,1,4,594.0,1,270.0,864,5,1,1144.0,0,1144.0,1.0,1,0,3.0,3,6,8,1.0,3,7.581719640125308,2,1.0,264.0,3,3,2,5.111987788356544,0.0,131400,11.786001385032646,2008.0,2.0,0.0,48,26,1,5720.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
71.0,8978.0,3,4,3,5,5,1968,1968,0.0,3,3,3,3,1,1,0.0,1,948.0,948,3,1,948.0,0,948.0,0.0,1,0,3.0,3,6,8,0.0,0,7.585281078639126,1,1.0,300.0,3,3,2,4.997212273764115,0.0,108000,11.589886506106357,1896.0,1.0,0.0,39,39,0,4740.0,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
60.0,10800.0,4,4,3,7,7,1914,1970,0.0,3,3,4,3,2,3,390.0,1,490.0,880,2,0,880.0,888,1768.0,0.0,1,1,2.0,3,6,8,2.0,3,7.557472901614746,1,2.0,320.0,3,3,0,0.0,5.14166355650266,163000,12.0015054797889,2648.0,1.5,5.14166355650266,92,36,1,12376.0,49,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
60.0,8544.0,4,4,3,3,4,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,43,4,0,1040.0,0,1040.0,0.0,2,0,2.0,3,6,8,0.0,0,7.575584651557793,1,2.0,400.0,3,3,2,0.0,0.0,93500,11.44571671527678,1083.0,2.0,0.0,56,56,0,3120.0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
72.0,10463.0,3,2,3,8,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,893.0,893,5,1,901.0,900,1801.0,0.0,2,1,3.0,4,8,8,1.0,4,7.603897968521881,3,3.0,800.0,3,3,2,0.0,4.762173934797756,239900,12.387977448827789,2694.0,2.5,4.762173934797756,1,1,0,14408.0,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60.0,10800.0,4,4,3,5,5,1987,1988,0.0,3,3,4,4,4,6,1200.0,1,0.0,1200,3,1,1200.0,0,1200.0,2.5,3,0,3.0,3,5,8,0.0,0,0.0,0,0.0,0.0,0,0,2,4.795790545596741,0.0,179000,12.095141084822892,2400.0,5.5,0.0,22,21,1,6000.0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
65.0,9313.0,3,4,3,7,5,2004,2004,0.0,4,3,4,3,1,1,0.0,1,864.0,864,5,1,864.0,864,1728.0,0.0,2,1,3.0,4,7,8,0.0,0,7.60339933974067,2,2.0,572.0,3,3,2,5.236441962829949,4.04305126783455,190000,12.154779351142624,2592.0,2.5,4.04305126783455,5,5,0,12096.0,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60.0,9600.0,4,4,3,5,7,1910,2002,0.0,3,4,2,2,1,1,0.0,1,264.0,264,5,1,768.0,664,1432.0,0.0,2,0,2.0,3,7,8,0.0,0,7.555381944240273,1,2.0,360.0,3,4,2,5.602118820879701,0.0,132000,11.790557201568507,1696.0,2.0,0.0,97,5,1,7160.0,35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65.0,6768.0,3,4,3,6,8,1961,1996,0.0,3,4,3,3,2,6,832.0,1,80.0,912,4,1,912.0,0,912.0,1.0,1,0,3.0,4,5,8,0.0,0,7.5822291942764615,1,1.0,288.0,3,3,2,5.1298987149230735,0.0,142000,11.8635823365834,1824.0,2.0,0.0,47,12,1,5472.0,48,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
65.0,8450.0,4,4,3,7,5,2000,2001,4.6913478822291435,3,3,4,3,1,1,0.0,1,1349.0,1349,5,1,1349.0,0,1349.0,0.0,2,0,3.0,3,6,8,0.0,0,7.601402334583733,1,2.0,539.0,3,3,2,4.795790545596741,4.02535169073515,179000,12.095141084822892,2698.0,2.0,4.02535169073515,7,6,1,9443.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
70.0,12886.0,3,4,3,5,6,1963,1999,0.0,3,3,4,3,3,5,444.0,1,76.0,520,5,1,1464.0,0,1464.0,0.0,2,0,3.0,3,6,6,1.0,3,7.599901959208498,2,2.0,480.0,3,3,2,5.713732805509369,0.0,175000,12.072541252905651,1984.0,2.0,0.0,46,10,1,7320.0,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
41.0,5395.0,3,2,3,8,5,1993,1993,0.0,4,3,4,3,1,6,733.0,1,604.0,1337,4,1,1337.0,0,1337.0,1.0,2,0,2.0,4,5,8,1.0,3,7.597897950521784,2,2.0,462.0,3,3,2,4.574710978503383,0.0,180000,12.100712129872347,2674.0,3.0,0.0,15,15,0,10696.0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80.0,8963.0,3,4,3,8,9,1976,1996,5.66988092298052,5,4,3,4,1,6,575.0,5,487.0,1142,5,1,1175.0,1540,2715.0,0.0,3,1,4.0,4,10,8,2.0,3,7.598399329323964,3,2.0,831.0,3,3,2,0.0,5.14166355650266,299800,12.610870864650634,3857.0,3.5,5.14166355650266,32,12,1,21720.0,72,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
65.0,8795.0,3,4,3,7,5,2000,2000,0.0,4,3,4,3,1,6,300.0,1,652.0,952,5,1,980.0,1276,2256.0,0.0,2,1,4.0,4,8,8,1.0,3,7.601402334583733,3,2.0,554.0,3,3,2,5.41610040220442,4.007333185232471,236000,12.371587084007746,3208.0,2.5,4.007333185232471,9,9,0,15792.0,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
65.0,11700.0,3,4,3,7,7,1880,2003,0.0,4,3,3,2,1,1,0.0,1,1240.0,1240,3,0,1320.0,1320,2640.0,0.0,1,1,4.0,4,8,8,1.0,4,7.576097340623111,1,3.5,864.0,3,3,0,5.204006687076795,0.0,265979,12.491172637278908,3880.0,1.5,0.0,129,6,1,18480.0,49,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
59.0,10593.0,3,4,3,7,5,1996,1996,5.82600010738045,4,3,4,3,1,6,919.0,1,801.0,1720,5,1,1720.0,0,1720.0,1.0,2,0,3.0,4,7,8,1.0,3,7.599401333415815,3,2.0,527.0,3,3,2,5.484796933490655,4.04305126783455,260400,12.46997418931655,3440.0,3.0,4.04305126783455,14,14,0,12040.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50.0,8405.0,4,4,3,4,3,1945,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,43,3,0,1088.0,441,1529.0,0.0,2,0,4.0,3,9,5,0.0,0,7.57353126274595,1,1.0,240.0,3,3,0,4.532599493153256,0.0,98000,11.49272275765271,1572.0,2.0,0.0,64,59,1,6116.0,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
55.0,8800.0,4,4,3,4,7,1910,2004,0.0,3,3,3,2,1,1,0.0,1,576.0,576,4,1,792.0,348,1140.0,0.0,1,0,3.0,3,7,6,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,5.081404364984463,96500,11.477298287327075,1716.0,1.0,5.081404364984463,100,6,1,4560.0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
65.0,7750.0,4,4,3,7,5,2003,2003,0.0,4,3,4,3,1,1,0.0,1,660.0,660,5,1,660.0,660,1320.0,0.0,2,1,3.0,4,6,8,0.0,0,7.602900462204755,3,2.0,400.0,3,3,2,0.0,3.8918202981106265,162000,11.99535161421452,1980.0,2.5,3.8918202981106265,4,4,0,9240.0,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
